record_id,date,shift,operator_id,operator_name,worker_status,vendor,equipment_type,equipment_id,production_unit,job_type,condition,condition_factor,shift_hours,break_hours,downtime_minutes,downtime_reason,productive_hours,longest_nonstop_hours,baseline_per_hour,target_production,actual_production,target_boxes,actual_boxes,achievement_percentage,utilization_percentage,validation_status,foreman_status,supervisor_status,final_status,safety_alert,data_quality_flag
TRX-0000743,2026-01-19,Shift 1,OPR-015,Operator 015,Outsourcing,Vendor A,Quay Crane,QC-08,box,Discharge,Normal,1.0,8,0.72,81.6,System interruption,5.92,3.34,28.0,165.7,155,165.7,155,93.5,74.0,REVIEW,Approved,Approved,PENDING,SAFE,utilisasi_rendah
TRX-0000744,2026-01-19,Shift 1,OPR-021,Operator 021,Outsourcing,Vendor B,RTGC,RTG-02,box,Discharge,Kepadatan sedang,0.9,8,0.71,34.4,Yard congestion,6.72,3.42,20.0,120.9,136,120.9,136,112.5,84.0,REVIEW,Approved,Approved,PENDING,SAFE,produksi_di_atas_batas
TRX-0000745,2026-01-19,Shift 1,OPR-004,Operator 004,Outsourcing,Vendor A,Head Truck,HT-15,move,Discharge,Kepadatan sedang,0.9,8,0.62,27.4,Operator change,6.92,2.8,10.0,62.3,62,62.3,62,99.5,86.5,PASS,Approved,Pending,PENDING,SAFE,OK
TRX-0000746,2026-01-19,Shift 1,OPR-025,Operator 025,Tetap,Vendor C,Reach Stacker,RS-03,box,Discharge,Normal,1.0,8,0.54,11.9,Yard congestion,7.26,3.14,14.0,101.7,92,101.7,92,90.5,90.8,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000747,2026-01-19,Shift 1,OPR-012,Operator 012,Tetap,Vendor B,Head Truck,HT-09,move,Discharge,Normal,1.0,8,0.68,24.1,Waiting job,6.92,2.07,10.0,69.2,65,69.2,65,94.0,86.5,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000748,2026-01-19,Shift 1,OPR-024,Operator 024,Tetap,Vendor B,Head Truck,HT-13,move,Loading,Pembatasan alat,0.75,8,0.62,48.1,System interruption,6.57,3.82,10.0,49.3,55,49.3,55,111.5,82.2,REVIEW,Pending,Waiting Foreman,PENDING,SAFE,produksi_di_atas_batas
TRX-0000749,2026-01-19,Shift 1,OPR-001,Operator 001,Outsourcing,Vendor B,Forklift,FL-05,box,Loading,Kepadatan sedang,0.9,8,0.61,33.3,Yard congestion,6.83,3.29,10.0,61.5,62,61.5,62,100.8,85.4,PASS,Approved,Pending,PENDING,SAFE,OK
TRX-0000750,2026-01-19,Shift 1,OPR-005,Operator 005,Outsourcing,Vendor C,Reach Stacker,RS-01,box,Discharge,Normal,1.0,8,0.51,18.3,System interruption,7.19,3.07,14.0,100.7,112,100.7,112,111.3,89.9,REVIEW,Pending,Waiting Foreman,PENDING,SAFE,produksi_di_atas_batas
TRX-0000751,2026-01-19,Shift 1,OPR-006,Operator 006,Tetap,Vendor C,Head Truck,HT-05,move,Discharge,Normal,1.0,8,0.8,46.5,Yard congestion,6.42,3.31,10.0,64.2,68,64.2,68,105.9,80.3,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000752,2026-01-19,Shift 1,OPR-003,Operator 003,Outsourcing,Vendor A,RTGC,RTG-10,box,Loading,Kepadatan tinggi,0.8,8,0.98,55.5,Weather,6.1,3.7,20.0,97.6,99,97.6,99,101.5,76.2,REVIEW,Approved,Approved,PENDING,SAFE,utilisasi_rendah
TRX-0000753,2026-01-19,Shift 1,OPR-023,Operator 023,Outsourcing,Vendor A,Quay Crane,QC-01,box,Discharge,Kepadatan sedang,0.9,8,0.59,33.8,Operator change,6.85,3.11,28.0,172.6,181,172.6,181,104.9,85.6,PASS,Returned,Waiting Foreman,PENDING,SAFE,OK
TRX-0000754,2026-01-19,Shift 1,OPR-008,Operator 008,Outsourcing,Vendor B,Head Truck,HT-02,move,Discharge,Normal,1.0,8,0.96,33.3,Weather,6.48,2.34,10.0,64.8,60,64.8,60,92.6,81.0,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000755,2026-01-19,Shift 2,OPR-014,Operator 014,Outsourcing,Vendor B,Head Truck,HT-09,move,Discharge,Normal,1.0,8,0.69,50.0,Yard congestion,6.48,3.05,10.0,64.8,68,64.8,68,105.0,81.0,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000756,2026-01-19,Shift 2,OPR-002,Operator 002,Outsourcing,Vendor B,Quay Crane,QC-04,box,Loading,Normal,1.0,8,0.75,70.2,Weather,6.08,2.97,28.0,170.3,156,170.3,156,91.6,76.0,REVIEW,Pending,Waiting Foreman,PENDING,SAFE,utilisasi_rendah
TRX-0000757,2026-01-19,Shift 2,OPR-011,Operator 011,Tetap,Vendor A,Head Truck,HT-02,move,Loading,Kepadatan sedang,0.9,8,0.39,9.2,Tidak ada,7.46,3.4,10.0,67.1,65,67.1,65,96.8,93.3,PASS,Approved,Pending,PENDING,SAFE,OK
TRX-0000758,2026-01-19,Shift 2,OPR-023,Operator 023,Outsourcing,Vendor A,RTGC,RTG-10,box,Loading,Normal,1.0,8,0.86,135.8,Tidak ada,6.72,2.16,20.0,134.3,173,134.3,173,128.8,83.9,REVIEW,Pending,Waiting Foreman,PENDING,SAFE,downtime_tanpa_alasan
TRX-0000759,2026-01-19,Shift 2,OPR-006,Operator 006,Tetap,Vendor C,Reach Stacker,RS-04,box,Discharge,Kepadatan sedang,0.9,8,0.65,9.3,Tidak ada,7.2,3.36,14.0,90.7,85,90.7,85,93.7,90.0,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000760,2026-01-19,Shift 2,OPR-010,Operator 010,Outsourcing,Vendor C,Head Truck,HT-08,move,Discharge,Normal,1.0,8,0.98,32.2,Waiting job,6.49,2.93,10.0,64.9,69,64.9,69,106.4,81.1,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000761,2026-01-19,Shift 2,OPR-016,Operator 016,Outsourcing,Vendor C,Head Truck,HT-06,move,Loading,Normal,1.0,8,0.81,17.6,Weather,6.9,2.89,10.0,69.0,71,69.0,71,102.9,86.2,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000762,2026-01-19,Shift 2,OPR-024,Operator 024,Tetap,Vendor B,Reach Stacker,RS-02,box,Loading,Normal,1.0,8,0.66,62.7,System interruption,6.29,2.98,14.0,88.1,101,88.1,101,114.7,78.6,REVIEW,Approved,Approved,PENDING,SAFE,produksi_di_atas_batas|utilisasi_rendah
TRX-0000763,2026-01-19,Shift 2,OPR-012,Operator 012,Tetap,Vendor B,Head Truck,HT-14,move,Loading,Normal,1.0,8,0.64,15.3,Yard congestion,7.1,2.91,10.0,71.0,65,71.0,65,91.5,88.8,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000764,2026-01-19,Shift 2,OPR-009,Operator 009,Outsourcing,Vendor B,Quay Crane,QC-01,box,Discharge,Normal,1.0,8,0.81,31.6,Equipment breakdown,6.66,3.36,28.0,186.5,209,186.5,209,112.1,83.3,REVIEW,Approved,Approved,PENDING,SAFE,produksi_di_atas_batas
TRX-0000765,2026-01-19,Shift 3,OPR-029,Operator 029,Outsourcing,Vendor A,Head Truck,HT-15,move,Discharge,Normal,1.0,8,0.66,23.5,Equipment breakdown,6.95,4.33,10.0,69.5,70,69.5,70,100.7,86.9,REVIEW,Approved,Pending,PENDING,HARD ALERT,nonstop_lebih_4_jam
TRX-0000766,2026-01-19,Shift 3,OPR-018,Operator 018,Outsourcing,Vendor A,Head Truck,HT-06,move,Discharge,Normal,1.0,8,0.58,21.9,Weather,7.05,3.33,10.0,70.5,71,70.5,71,100.6,88.2,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000767,2026-01-19,Shift 3,OPR-006,Operator 006,Tetap,Vendor C,Quay Crane,QC-08,box,Discharge,Kepadatan tinggi,0.8,8,0.58,39.0,Operator change,6.77,3.98,28.0,151.6,145,151.6,145,95.7,84.6,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000768,2026-01-19,Shift 3,OPR-027,Operator 027,Outsourcing,Vendor C,RTGC,RTG-02,box,Loading,Pembatasan alat,0.75,8,0.65,22.4,Waiting job,6.98,2.91,20.0,104.7,106,104.7,106,101.3,87.2,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000769,2026-01-19,Shift 3,OPR-025,Operator 025,Tetap,Vendor C,Head Truck,HT-05,move,Discharge,Normal,1.0,8,0.78,6.0,Tidak ada,7.12,4.75,10.0,71.2,79,71.2,79,111.0,89.0,REVIEW,Pending,Waiting Foreman,PENDING,HARD ALERT,produksi_di_atas_batas|nonstop_lebih_4_jam
TRX-0000770,2026-01-19,Shift 3,OPR-011,Operator 011,Tetap,Vendor A,Head Truck,HT-01,move,Loading,Normal,1.0,8,0.61,6.3,Tidak ada,7.29,2.71,10.0,72.9,69,72.9,69,94.7,91.1,PASS,Pending,Waiting Foreman,PENDING,SAFE,OK
TRX-0000771,2026-01-19,Shift 3,OPR-022,Operator 022,Outsourcing,Vendor C,Head Truck,HT-03,move,Discharge,Kepadatan sedang,0.9,8,0.84,10.1,Operator change,7.0,2.97,10.0,63.0,56,63.0,56,88.9,87.5,REVIEW,Approved,Approved,PENDING,SAFE,produksi_bawah_target
TRX-0000772,2026-01-19,Shift 3,OPR-004,Operator 004,Outsourcing,Vendor A,Head Truck,HT-16,move,Discharge,Normal,1.0,8,0.57,15.1,System interruption,7.18,3.34,10.0,71.8,48,71.8,48,66.9,89.7,REVIEW,Approved,Approved,PENDING,SAFE,produksi_bawah_target
TRX-0000773,2026-01-19,Shift 3,OPR-017,Operator 017,Outsourcing,Vendor C,RTGC,RTG-08,box,Loading,Normal,1.0,8,0.86,28.5,Weather,6.67,3.4,20.0,133.4,130,133.4,130,97.5,83.4,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000774,2026-01-19,Shift 3,OPR-030,Operator 030,Outsourcing,Vendor A,RTGC,RTG-01,box,Discharge,Pembatasan alat,0.75,8,0.82,17.3,Waiting job,6.89,2.52,20.0,103.4,105,103.4,105,101.6,86.1,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000775,2026-01-20,Shift 1,OPR-017,Operator 017,Outsourcing,Vendor C,Reach Stacker,RS-03,box,Discharge,Normal,1.0,8,0.66,140.3,Tidak ada,6.8,3.35,14.0,95.3,99,95.3,99,103.9,85.1,REVIEW,Approved,Returned,PENDING,SAFE,downtime_tanpa_alasan
TRX-0000776,2026-01-20,Shift 1,OPR-018,Operator 018,Outsourcing,Vendor A,Head Truck,HT-01,move,Loading,Normal,1.0,8,0.89,9.4,Tidak ada,6.96,4.0,10.0,69.6,72,69.6,72,103.5,86.9,PASS,Pending,Waiting Foreman,PENDING,SAFE,OK
TRX-0000777,2026-01-20,Shift 1,OPR-022,Operator 022,Outsourcing,Vendor C,Quay Crane,QC-07,box,Loading,Normal,1.0,8,0.47,34.8,Yard congestion,6.95,3.13,28.0,194.6,191,194.6,191,98.2,86.9,PASS,Approved,Pending,PENDING,SAFE,OK
TRX-0000778,2026-01-20,Shift 1,OPR-030,Operator 030,Outsourcing,Vendor A,Quay Crane,QC-06,box,Discharge,Normal,1.0,8,1.09,64.5,Weather,5.84,4.57,28.0,163.5,177,163.5,177,108.3,73.0,REVIEW,Returned,Waiting Foreman,PENDING,HARD ALERT,utilisasi_rendah|nonstop_lebih_4_jam
TRX-0000779,2026-01-20,Shift 1,OPR-023,Operator 023,Outsourcing,Vendor A,Head Truck,HT-02,move,Loading,Normal,1.0,8,0.57,11.8,Yard congestion,7.24,2.54,10.0,72.4,64,72.4,64,88.4,90.5,REVIEW,Pending,Waiting Foreman,PENDING,SAFE,produksi_bawah_target
TRX-0000780,2026-01-20,Shift 1,OPR-009,Operator 009,Outsourcing,Vendor B,RTGC,RTG-09,box,Discharge,Normal,1.0,8,0.88,5.3,Tidak ada,7.04,3.99,20.0,140.7,158,140.7,158,112.3,87.9,REVIEW,Approved,Approved,PENDING,SAFE,produksi_di_atas_batas
TRX-0000781,2026-01-20,Shift 1,OPR-027,Operator 027,Outsourcing,Vendor C,RTGC,RTG-12,box,Loading,Normal,1.0,8,0.71,40.0,System interruption,6.63,2.71,20.0,132.6,132,132.6,132,99.6,82.9,PASS,Pending,Waiting Foreman,PENDING,SAFE,OK
TRX-0000782,2026-01-20,Shift 1,OPR-016,Operator 016,Outsourcing,Vendor C,Head Truck,HT-05,move,Loading,Normal,1.0,8,0.68,22.8,Waiting job,6.94,2.74,10.0,69.4,74,69.4,74,106.6,86.8,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000783,2026-01-20,Shift 1,OPR-011,Operator 011,Tetap,Vendor A,Head Truck,HT-06,move,Discharge,Normal,1.0,8,0.97,9.6,Tidak ada,6.87,3.25,10.0,68.7,70,68.7,70,101.9,85.9,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000784,2026-01-20,Shift 1,OPR-025,Operator 025,Tetap,Vendor C,Reach Stacker,RS-04,box,Loading,Kepadatan sedang,0.9,8,0.58,30.2,System interruption,6.92,3.42,14.0,87.2,104,87.2,104,119.3,86.5,REVIEW,Approved,Approved,PENDING,SAFE,produksi_di_atas_batas
TRX-0000785,2026-01-20,Shift 1,OPR-006,Operator 006,Tetap,Vendor C,Head Truck,HT-18,move,Loading,Normal,1.0,8,0.84,23.8,Weather,6.76,2.95,10.0,67.6,60,67.6,60,88.8,84.5,REVIEW,Pending,Waiting Foreman,PENDING,SAFE,produksi_bawah_target
TRX-0000786,2026-01-20,Shift 1,OPR-020,Operator 020,Outsourcing,Vendor A,Head Truck,HT-16,move,Loading,Normal,1.0,8,0.61,34.3,Weather,6.82,3.23,10.0,68.2,67,68.2,67,98.3,85.2,PASS,Approved,Pending,PENDING,SAFE,OK
TRX-0000787,2026-01-20,Shift 1,OPR-019,Operator 019,Tetap,Vendor B,Forklift,FL-06,box,Loading,Kepadatan tinggi,0.8,8,0.74,31.3,Yard congestion,6.74,3.04,10.0,53.9,60,53.9,60,111.3,84.2,REVIEW,Approved,Approved,PENDING,SAFE,produksi_di_atas_batas
TRX-0000788,2026-01-20,Shift 1,OPR-003,Operator 003,Outsourcing,Vendor A,Head Truck,HT-08,move,Loading,Normal,1.0,8,0.88,36.6,Equipment breakdown,6.51,3.74,10.0,65.1,65,65.1,65,99.8,81.4,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000789,2026-01-20,Shift 1,OPR-007,Operator 007,Outsourcing,Vendor B,Quay Crane,QC-08,box,Loading,Pembatasan alat,0.75,8,0.96,36.1,Waiting job,6.44,2.43,28.0,135.2,145,135.2,145,107.2,80.5,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000790,2026-01-20,Shift 1,OPR-029,Operator 029,Outsourcing,Vendor A,RTGC,RTG-04,box,Loading,Penghentian resmi,0.0,8,0.67,322.2,Waiting job,1.96,3.39,20.0,0.0,0,0.0,0,0.0,24.6,REVIEW,Approved,Returned,PENDING,SAFE,produksi_bawah_target|utilisasi_rendah
TRX-0000791,2026-01-20,Shift 2,OPR-029,Operator 029,Outsourcing,Vendor A,Head Truck,HT-13,move,Discharge,Kepadatan sedang,0.9,8,0.81,12.8,Waiting job,6.98,3.11,10.0,62.8,64,62.8,64,101.9,87.2,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000792,2026-01-20,Shift 2,OPR-007,Operator 007,Outsourcing,Vendor B,Reach Stacker,RS-05,box,Discharge,Kepadatan sedang,0.9,8,0.76,24.1,Equipment breakdown,6.83,4.15,14.0,86.1,94,86.1,94,109.2,85.4,REVIEW,Approved,Approved,PENDING,HARD ALERT,nonstop_lebih_4_jam
TRX-0000793,2026-01-20,Shift 2,OPR-018,Operator 018,Outsourcing,Vendor A,Quay Crane,QC-02,box,Loading,Normal,1.0,8,0.82,35.1,Equipment breakdown,6.6,3.82,28.0,184.7,197,184.7,197,106.6,82.5,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000794,2026-01-20,Shift 2,OPR-024,Operator 024,Tetap,Vendor B,Reach Stacker,RS-02,box,Loading,Normal,1.0,8,0.53,6.4,Tidak ada,7.36,4.14,14.0,103.0,92,103.0,92,89.3,92.0,REVIEW,Approved,Approved,PENDING,HARD ALERT,produksi_bawah_target|nonstop_lebih_4_jam
TRX-0000795,2026-01-20,Shift 2,OPR-017,Operator 017,Outsourcing,Vendor C,Forklift,FL-02,box,Discharge,Normal,1.0,8,0.89,2.0,Tidak ada,7.08,2.7,10.0,70.8,71,70.8,71,100.3,88.5,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000796,2026-01-20,Shift 2,OPR-023,Operator 023,Outsourcing,Vendor A,RTGC,RTG-04,box,Loading,Normal,1.0,8,0.98,15.3,Weather,6.76,3.36,20.0,135.2,133,135.2,133,98.3,84.5,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000797,2026-01-20,Shift 2,OPR-002,Operator 002,Outsourcing,Vendor B,Quay Crane,QC-06,box,Discharge,Normal,1.0,8,0.66,26.8,Equipment breakdown,6.89,2.52,28.0,192.9,197,192.9,197,102.1,86.1,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000798,2026-01-20,Shift 2,OPR-016,Operator 016,Outsourcing,Vendor C,RTGC,RTG-11,box,Loading,Normal,1.0,8,0.68,87.5,Waiting job,5.86,2.83,20.0,117.3,119,117.3,119,101.5,73.3,REVIEW,Pending,Waiting Foreman,PENDING,SAFE,utilisasi_rendah
TRX-0000799,2026-01-20,Shift 2,OPR-025,Operator 025,Tetap,Vendor C,Reach Stacker,RS-01,box,Loading,Normal,1.0,8,0.7,41.1,System interruption,6.62,2.75,14.0,92.7,99,92.7,99,106.9,82.7,PASS,Approved,Returned,PENDING,SAFE,OK
TRX-0000800,2026-01-20,Shift 2,OPR-028,Operator 028,Outsourcing,Vendor B,Head Truck,HT-17,move,Discharge,Kepadatan sedang,0.9,8,0.75,7.8,Tidak ada,7.12,2.44,10.0,64.0,66,64.0,66,103.1,88.9,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000801,2026-01-20,Shift 2,OPR-015,Operator 015,Outsourcing,Vendor A,Reach Stacker,RS-04,box,Loading,Normal,1.0,8,1.0,66.1,Operator change,5.9,2.94,14.0,82.6,77,82.6,77,93.2,73.8,REVIEW,Returned,Waiting Foreman,PENDING,SAFE,utilisasi_rendah
TRX-0000802,2026-01-20,Shift 3,OPR-022,Operator 022,Outsourcing,Vendor C,RTGC,RTG-02,box,Loading,Normal,1.0,8,0.41,9.9,Tidak ada,7.42,2.9,20.0,148.4,146,148.4,146,98.4,92.8,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000803,2026-01-20,Shift 3,OPR-011,Operator 011,Tetap,Vendor A,Head Truck,HT-11,move,Discharge,Normal,1.0,8,0.81,38.7,Weather,6.55,3.99,10.0,65.5,71,65.5,71,108.5,81.8,PASS,Pending,Waiting Foreman,PENDING,SAFE,OK
TRX-0000804,2026-01-20,Shift 3,OPR-004,Operator 004,Outsourcing,Vendor A,Quay Crane,QC-02,box,Discharge,Normal,1.0,8,1.08,12.9,Operator change,6.71,2.93,28.0,187.8,189,187.8,189,100.6,83.8,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000805,2026-01-20,Shift 3,OPR-026,Operator 026,Tetap,Vendor B,Head Truck,HT-07,move,Discharge,Kepadatan sedang,0.9,8,0.95,17.4,Operator change,6.76,2.35,10.0,60.9,75,60.9,75,123.2,84.5,REVIEW,Approved,Approved,PENDING,SAFE,produksi_di_atas_batas
TRX-0000806,2026-01-20,Shift 3,OPR-008,Operator 008,Outsourcing,Vendor B,Reach Stacker,RS-03,box,Loading,Kepadatan sedang,0.9,8,0.64,44.9,System interruption,6.61,3.14,14.0,83.3,85,83.3,85,102.0,82.7,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000807,2026-01-20,Shift 3,OPR-018,Operator 018,Outsourcing,Vendor A,Forklift,FL-01,box,Discharge,Kepadatan sedang,0.9,8,0.47,30.6,System interruption,7.02,2.85,10.0,63.1,66,63.1,66,104.5,87.7,PASS,Approved,Pending,PENDING,SAFE,OK
TRX-0000808,2026-01-20,Shift 3,OPR-001,Operator 001,Outsourcing,Vendor B,Head Truck,HT-05,move,Loading,Normal,1.0,8,0.57,23.0,Waiting job,7.05,2.8,10.0,70.5,74,70.5,74,105.0,88.1,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000809,2026-01-20,Shift 3,OPR-012,Operator 012,Tetap,Vendor B,RTGC,RTG-01,box,Discharge,Normal,1.0,8,0.36,16.6,System interruption,7.36,3.04,20.0,147.3,148,147.3,148,100.5,92.1,PASS,Approved,Pending,PENDING,SAFE,OK
TRX-0000810,2026-01-20,Shift 3,OPR-007,Operator 007,Outsourcing,Vendor B,Head Truck,HT-03,move,Loading,Normal,1.0,8,0.32,15.3,System interruption,7.42,3.77,10.0,74.2,75,74.2,75,101.0,92.8,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000811,2026-01-20,Shift 3,OPR-017,Operator 017,Outsourcing,Vendor C,RTGC,RTG-09,box,Discharge,Normal,1.0,8,0.67,14.6,Yard congestion,7.09,2.75,20.0,141.8,139,141.8,139,98.0,88.6,PASS,Approved,Pending,PENDING,SAFE,OK
TRX-0000812,2026-01-20,Shift 3,OPR-027,Operator 027,Outsourcing,Vendor C,Forklift,FL-05,box,Loading,Normal,1.0,8,0.93,4.7,Tidak ada,6.99,2.67,10.0,69.9,70,69.9,70,100.1,87.4,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000813,2026-01-20,Shift 3,OPR-020,Operator 020,Outsourcing,Vendor A,Head Truck,HT-10,move,Loading,Normal,1.0,8,0.68,12.5,Weather,7.11,4.62,10.0,71.1,77,71.1,77,108.2,88.9,REVIEW,Approved,Approved,PENDING,HARD ALERT,nonstop_lebih_4_jam
TRX-0000814,2026-01-21,Shift 1,OPR-019,Operator 019,Tetap,Vendor B,Forklift,FL-02,box,Loading,Normal,1.0,8,1.09,28.1,Yard congestion,6.44,2.64,10.0,64.4,68,64.4,68,105.6,80.5,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000815,2026-01-21,Shift 1,OPR-008,Operator 008,Outsourcing,Vendor B,RTGC,RTG-11,box,Loading,Normal,1.0,8,0.89,25.8,Operator change,6.68,3.82,20.0,133.5,125,133.5,125,93.6,83.5,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000816,2026-01-21,Shift 1,OPR-030,Operator 030,Outsourcing,Vendor A,RTGC,RTG-08,box,Loading,Normal,1.0,8,0.52,5.1,Tidak ada,7.39,2.98,20.0,147.9,162,147.9,162,109.5,92.4,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000817,2026-01-21,Shift 1,OPR-017,Operator 017,Outsourcing,Vendor C,Quay Crane,QC-07,box,Discharge,Normal,1.0,8,1.05,10.5,Weather,6.78,2.81,28.0,189.8,191,189.8,191,100.6,84.7,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000818,2026-01-21,Shift 1,OPR-016,Operator 016,Outsourcing,Vendor C,Head Truck,HT-01,move,Discharge,Kepadatan tinggi,0.8,8,0.65,56.4,Weather,6.41,3.0,10.0,51.3,43,51.3,43,83.8,80.2,REVIEW,Pending,Waiting Foreman,PENDING,SAFE,produksi_bawah_target
TRX-0000819,2026-01-21,Shift 1,OPR-004,Operator 004,Outsourcing,Vendor A,Reach Stacker,RS-01,box,Discharge,Kepadatan sedang,0.9,8,0.53,2.9,Tidak ada,7.43,4.68,14.0,93.6,86,93.6,86,91.9,92.8,REVIEW,Returned,Waiting Foreman,PENDING,HARD ALERT,nonstop_lebih_4_jam
TRX-0000820,2026-01-21,Shift 1,OPR-006,Operator 006,Tetap,Vendor C,Quay Crane,QC-05,box,Loading,Normal,1.0,8,0.34,15.3,Waiting job,7.4,2.81,28.0,207.2,232,207.2,232,112.0,92.5,REVIEW,Returned,Waiting Foreman,PENDING,SAFE,produksi_di_atas_batas
TRX-0000821,2026-01-21,Shift 1,OPR-021,Operator 021,Outsourcing,Vendor B,Head Truck,HT-13,move,Loading,Normal,1.0,8,0.8,23.6,Waiting job,6.8,2.81,10.0,68.0,74,68.0,74,108.7,85.1,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000822,2026-01-21,Shift 1,OPR-015,Operator 015,Outsourcing,Vendor A,Forklift,FL-01,box,Discharge,Normal,1.0,8,0.92,65.7,Operator change,5.98,2.71,10.0,59.8,61,59.8,61,101.9,74.8,REVIEW,Returned,Waiting Foreman,PENDING,SAFE,utilisasi_rendah
TRX-0000823,2026-01-21,Shift 1,OPR-002,Operator 002,Outsourcing,Vendor B,Head Truck,HT-02,move,Loading,Normal,1.0,8,1.01,13.6,Operator change,6.76,3.41,10.0,67.6,67,67.6,67,99.1,84.5,PASS,Pending,Waiting Foreman,PENDING,SAFE,OK
TRX-0000824,2026-01-21,Shift 1,OPR-009,Operator 009,Outsourcing,Vendor B,Reach Stacker,RS-02,box,Loading,Kepadatan tinggi,0.8,8,0.86,6.3,Tidak ada,7.03,2.08,14.0,78.7,69,78.7,69,87.6,87.9,REVIEW,Approved,Approved,PENDING,SAFE,produksi_bawah_target
TRX-0000825,2026-01-21,Shift 1,OPR-011,Operator 011,Tetap,Vendor A,Forklift,FL-06,box,Loading,Normal,1.0,8,0.58,3.0,Tidak ada,7.37,1.9,10.0,73.7,66,73.7,66,89.5,92.2,REVIEW,Pending,Waiting Foreman,PENDING,SAFE,produksi_bawah_target
TRX-0000826,2026-01-21,Shift 1,OPR-025,Operator 025,Tetap,Vendor C,Head Truck,HT-17,move,Loading,Kepadatan sedang,0.9,8,0.94,46.6,Operator change,6.28,3.68,10.0,56.5,58,56.5,58,102.6,78.5,REVIEW,Returned,Waiting Foreman,PENDING,SAFE,utilisasi_rendah
TRX-0000827,2026-01-21,Shift 1,OPR-007,Operator 007,Outsourcing,Vendor B,Reach Stacker,RS-03,box,Loading,Kepadatan sedang,0.9,8,1.04,4.3,Tidak ada,6.89,3.84,14.0,86.8,84,86.8,84,96.8,86.1,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000828,2026-01-21,Shift 1,OPR-013,Operator 013,Outsourcing,Vendor A,Head Truck,HT-07,move,Loading,Kepadatan sedang,0.9,8,1.06,20.1,System interruption,6.61,3.8,10.0,59.5,57,59.5,57,95.8,82.6,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000829,2026-01-21,Shift 1,OPR-010,Operator 010,Outsourcing,Vendor C,Quay Crane,QC-08,box,Loading,Normal,1.0,8,0.6,25.4,Operator change,6.98,2.96,28.0,195.5,185,195.5,185,94.6,87.3,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000830,2026-01-21,Shift 2,OPR-027,Operator 027,Outsourcing,Vendor C,Head Truck,HT-11,move,Loading,Normal,1.0,8,1.01,11.9,Yard congestion,6.79,3.32,10.0,67.9,62,67.9,62,91.3,84.8,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000831,2026-01-21,Shift 2,OPR-012,Operator 012,Tetap,Vendor B,Quay Crane,QC-07,box,Discharge,Normal,1.0,8,0.62,84.2,Weather,5.98,3.1,28.0,167.3,174,167.3,174,104.0,74.7,REVIEW,Pending,Waiting Foreman,PENDING,SAFE,utilisasi_rendah
TRX-0000832,2026-01-21,Shift 2,OPR-010,Operator 010,Outsourcing,Vendor C,Head Truck,HT-14,move,Loading,Kepadatan tinggi,0.8,8,0.47,37.5,System interruption,6.91,2.91,10.0,55.3,57,55.3,57,103.2,86.3,PASS,Approved,Approved,FINAL,SAFE,OK
